Date,County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Last_Update,Latitude,Longitude,New_Death
2020-03-21,Itawamba,Mississippi,3,3.0,0,0.0,2020-03-22 00:28 EDT,34.280039200000004,-88.3613797,
2020-03-21,Attala,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,33.086290500000004,-89.5815528,
2020-03-21,Leake,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,32.753648,-89.5240183,
2020-03-21,Lincoln,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,31.5323872,-90.453934,
2020-03-21,Panola,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,34.362514000000004,-89.95474770000001,
2020-03-21,Simpson,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,31.9131271,-89.9195071,
2020-03-21,Tunica,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,34.6485925,-90.3707358,
2020-03-21,Union,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,34.4904109,-89.0039303,
2020-03-21,Washington,Mississippi,1,1.0,0,0.0,2020-03-22 00:28 EDT,33.2834274,-90.94327109999999,
2020-03-21,Josephine,Oregon,1,1.0,0,0.0,2020-03-22 00:28 EDT,42.3655061,-123.55555159999999,
2020-03-21,Marion,Alabama,1,1.0,0,0.0,2020-03-22 00:28 EDT,34.13654520000001,-87.8872628,
2020-03-21,District of Columbia,District of Columbia,98,98.0,1,0.010204099999999999,2020-03-22 00:28 EDT,38.904771200000006,-77.0163218,
2020-03-21,Adair,Missouri,1,1.0,0,0.0,2020-03-22 00:28 EDT,40.190531400000005,-92.6007447,
2020-03-21,Woodbury,Iowa,1,1.0,0,0.0,2020-03-22 00:28 EDT,42.389686,-96.0441978,
2020-03-21,Sagadahoc,Maine,1,1.0,0,0.0,2020-03-22 00:28 EDT,44.0195901,-69.96386,
2020-03-21,Coos,New Hampshire,1,1.0,0,0.0,2020-03-22 00:28 EDT,44.6894781,-71.30555720000001,
2020-03-21,Nashua,New Hampshire,1,1.0,0,0.0,2020-03-22 00:28 EDT,42.738459999999996,-71.44917,
2020-03-21,Strafford,New Hampshire,1,1.0,0,0.0,2020-03-22 00:28 EDT,43.2987174,-71.0304245,
2020-03-21,Mitchell,Kansas,1,1.0,0,0.0,2020-03-22 00:28 EDT,39.3932895,-98.20939859999999,
2020-03-21,Lea,New Mexico,1,1.0,0,0.0,2020-03-22 00:28 EDT,32.7921237,-103.4124297,
2020-03-21,Franklin,Vermont,2,2.0,0,0.0,2020-03-22 00:28 EDT,44.8573171,-72.89153540000001,
2020-03-21,Rutland,Vermont,2,2.0,0,0.0,2020-03-22 00:28 EDT,43.5798276,-73.0358582,
2020-03-21,Windham,Vermont,1,1.0,0,0.0,2020-03-22 00:28 EDT,42.9906195,-72.7139095,
2020-03-21,Cascade,Montana,3,3.0,0,0.0,2020-03-22 00:28 EDT,47.3076531,-111.3468672,
2020-03-21,Ravalli,Montana,1,1.0,0,0.0,2020-03-22 00:28 EDT,46.08168320000001,-114.12154369999999,
2020-03-21,Carbon,Wyoming,1,1.0,0,0.0,2020-03-22 00:28 EDT,41.694607399999995,-106.9306547,
2020-03-21,Marshall,West Virginia,2,2.0,0,0.0,2020-03-22 00:28 EDT,39.8601492,-80.661052,
2020-03-21,Putnam,West Virginia,1,1.0,0,0.0,2020-03-22 00:28 EDT,38.5086253,-81.9090471,
2020-03-22,New York,New York,10764,2649.0,99,0.0091973,2020/03/22 22:06 EDT,40.71455,-74.00714,99.0
2020-03-22,Nassau,New York,1900,666.0,4,0.0021053,2020/03/22 22:06 EDT,40.7416523,-73.58899620000001,4.0
2020-03-22,Westchester,New York,1873,486.0,0,0.0,2020/03/22 22:06 EDT,41.163197600000004,-73.7560629,0.0
2020-03-22,Suffolk,New York,1034,372.0,12,0.0116054,2020/03/22 22:06 EDT,40.8773281,-72.85898040000001,12.0
2020-03-22,Rockland,New York,455,193.0,1,0.0021978,2020/03/22 22:06 EDT,41.152374,-74.0240103,1.0
2020-03-22,Orange,New York,247,84.0,0,0.0,2020/03/22 22:06 EDT,41.4020682,-74.30559570000001,0.0
2020-03-22,Albany,New York,123,35.0,0,0.0,2020/03/22 22:06 EDT,42.65155,-73.75520999999999,0.0
2020-03-22,Dutchess,New York,82,33.0,1,0.0121951,2020/03/22 22:06 EDT,41.7647751,-73.7428168,1.0
2020-03-22,Monroe,New York,68,22.0,1,0.0147059,2020/03/22 22:06 EDT,43.1460428,-77.69674909999999,1.0
2020-03-22,Erie,New York,56,0.0,0,0.0,2020/03/22 22:06 EDT,42.7638212,-78.7322497,0.0
2020-03-22,Onondaga,New York,45,11.0,0,0.0,2020/03/22 22:06 EDT,43.004870000000004,-76.1836,0.0
2020-03-22,Saratoga,New York,35,0.0,0,0.0,2020/03/22 22:06 EDT,43.06974,-73.63661,0.0
2020-03-22,Schenectady,New York,32,0.0,0,0.0,2020/03/22 22:06 EDT,42.81238,-73.94122,0.0
2020-03-22,Putnam,New York,31,0.0,0,0.0,2020/03/22 22:06 EDT,41.426534499999995,-73.7494999,0.0
2020-03-22,Rensselaer,New York,20,0.0,0,0.0,2020/03/22 22:06 EDT,42.7108626,-73.5097379,0.0
2020-03-22,Ulster,New York,18,0.0,0,0.0,2020/03/22 22:06 EDT,41.95986,-73.99033,0.0
2020-03-22,Columbia,New York,17,10.0,0,0.0,2020/03/22 22:06 EDT,42.2500108,-73.6318613,0.0
2020-03-22,Tompkins,New York,15,3.0,0,0.0,2020/03/22 22:06 EDT,42.449335,-76.4706436,0.0
2020-03-22,Sullivan,New York,12,0.0,0,0.0,2020/03/22 22:06 EDT,41.7163135,-74.7681108,0.0
2020-03-22,Niagara,New York,9,0.0,0,0.0,2020/03/22 22:06 EDT,43.1999815,-78.74522259999999,0.0
2020-03-22,Oneida,New York,4,0.0,0,0.0,2020/03/22 22:06 EDT,43.243065,-75.425836,0.0
2020-03-22,Ontario,New York,4,0.0,0,0.0,2020/03/22 22:06 EDT,42.852889399999995,-77.299811,0.0
2020-03-22,Clinton,New York,4,0.0,0,0.0,2020/03/22 22:06 EDT,44.7904,-73.6006,0.0
2020-03-22,Steuben,New York,4,2.0,0,0.0,2020/03/22 22:06 EDT,42.2678268,-77.383826,0.0
2020-03-22,Herkimer,New York,3,0.0,0,0.0,2020/03/22 22:06 EDT,43.0259,-74.98433,0.0
2020-03-22,Broome,New York,3,0.0,1,0.3333333,2020/03/22 22:06 EDT,42.160218,-75.8196459,1.0
2020-03-22,Montgomery,New York,3,0.0,0,0.0,2020/03/22 22:06 EDT,42.90229179999999,-74.4396009,0.0
2020-03-22,Essex,New York,3,1.0,0,0.0,2020/03/22 22:06 EDT,44.107557,-73.7912585,0.0
2020-03-22,Wayne,New York,3,0.0,0,0.0,2020/03/22 22:06 EDT,42.474131,-77.09816,0.0
2020-03-22,Greene,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.27654570000001,-74.12261590000001,0.0
2020-03-22,Allegany,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.2573979,-78.02755440000001,0.0
2020-03-22,Wyoming,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.7024266,-78.22443259999999,0.0
2020-03-22,Hamilton,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,43.6613037,-74.49733570000001,0.0
2020-03-22,Chenango,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.493494399999996,-75.61153709999999,0.0
2020-03-22,Livingston,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.728083500000004,-77.7754386,0.0
2020-03-22,Cortland,New York,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.5950011,-76.07023740000001,0.0
2020-03-22,Delaware,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.198043299999995,-74.966352,0.0
2020-03-22,Tioga,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.06057,-76.34519,0.0
2020-03-22,Genesee,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.0009402,-78.1936949,0.0
2020-03-22,Warren,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.5592099,-73.8588116,0.0
2020-03-22,Washington,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.312271100000004,-73.4309623,0.0
2020-03-22,Schoharie,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.5882075,-74.44213590000001,0.0
2020-03-22,Fulton,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.1124027,-74.4351628,0.0
2020-03-22,Jefferson,New York,1,0.0,0,0.0,2020/03/22 22:06 EDT,44.0410342,-75.9122553,0.0
2020-03-22,King,Washington,1040,106.0,75,0.0721154,2020/03/22 22:06 EDT,47.490118100000004,-121.8043324,75.0
2020-03-22,Snohomish,Washington,480,33.0,10,0.0208333,2020/03/22 22:06 EDT,47.9124,-122.09306000000001,10.0
2020-03-22,Pierce,Washington,107,12.0,1,0.0093458,2020/03/22 22:06 EDT,47.0227081,-122.1014408,1.0
2020-03-22,Skagit,Washington,33,5.0,0,0.0,2020/03/22 22:06 EDT,48.4793302,-121.72808020000001,0.0
2020-03-22,Island,Washington,21,2.0,1,0.047619,2020/03/22 22:06 EDT,48.1916094,-122.6650075,1.0
2020-03-22,Spokane,Washington,20,4.0,0,0.0,2020/03/22 22:06 EDT,47.65726,-117.41228000000001,0.0
2020-03-22,Grant,Washington,18,7.0,1,0.055555600000000004,2020/03/22 22:06 EDT,47.1988579,-119.4525987,1.0
2020-03-22,Kitsap,Washington,18,3.0,0,0.0,2020/03/22 22:06 EDT,47.4749622,-122.6085325,0.0
2020-03-22,Yakima,Washington,16,3.0,0,0.0,2020/03/22 22:06 EDT,46.60448,-120.50721000000001,0.0
2020-03-22,Whatcom,Washington,14,0.0,2,0.14285710000000001,2020/03/22 22:06 EDT,48.825596999999995,-121.7174182,2.0
2020-03-22,Thurston,Washington,11,2.0,0,0.0,2020/03/22 22:06 EDT,46.9198058,-122.82986909999998,0.0
2020-03-22,Clark,Washington,10,1.0,3,0.3,2020/03/22 22:06 EDT,45.781873299999994,-122.48127849999999,3.0
2020-03-22,Benton,Washington,7,0.0,2,0.2857143,2020/03/22 22:06 EDT,46.2447027,-119.5147801,2.0
2020-03-22,Jefferson,Washington,6,2.0,0,0.0,2020/03/22 22:06 EDT,47.7481061,-123.6000095,0.0
2020-03-22,Kittitas,Washington,4,0.0,0,0.0,2020/03/22 22:06 EDT,46.98472,-120.41752,0.0
2020-03-22,Klickitat,Washington,4,0.0,0,0.0,2020/03/22 22:06 EDT,45.876409100000004,-120.79203970000002,0.0
2020-03-22,Clallam,Washington,4,2.0,0,0.0,2020/03/22 22:06 EDT,48.0493204,-123.93266750000001,0.0
2020-03-22,Cowlitz,Washington,3,1.0,0,0.0,2020/03/22 22:06 EDT,46.1945405,-122.67832720000001,0.0
2020-03-22,Chelan,Washington,3,0.0,0,0.0,2020/03/22 22:06 EDT,47.867071700000004,-120.62526770000001,0.0
2020-03-22,Franklin,Washington,3,1.0,0,0.0,2020/03/22 22:06 EDT,38.553779999999996,-91.00092,0.0
2020-03-22,Lewis,Washington,2,0.0,0,0.0,2020/03/22 22:06 EDT,46.577794899999994,-122.39291580000001,0.0
2020-03-22,Grays Harbor,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,47.1505523,-123.7737432,0.0
2020-03-22,Columbia,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,46.2975768,-117.90786340000001,0.0
2020-03-22,Lincoln,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,47.5730506,-118.4177041,0.0
2020-03-22,Mason,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,38.61504,-83.80988,0.0
2020-03-22,Walla Walla County,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,46.2312534,-118.47268659999999,0.0
2020-03-22,Stevens,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,48.3991063,-117.8493243,0.0
2020-03-22,San Juan,Washington,1,0.0,0,0.0,2020/03/22 22:06 EDT,48.5782286,-122.962979,0.0
2020-03-22,Bergen,New Jersey,457,94.0,6,0.0131291,2020/03/22 22:06 EDT,40.9594915,-74.074442,6.0
2020-03-22,Essex,New Jersey,172,65.0,4,0.0232558,2020/03/22 22:06 EDT,40.7877926,-74.2476006,4.0
2020-03-22,Monmouth,New Jersey,158,66.0,3,0.0189873,2020/03/22 22:06 EDT,40.2600411,-74.2219463,3.0
2020-03-22,Middlesex,New Jersey,147,31.0,0,0.0,2020/03/22 22:06 EDT,40.57936,-74.50067,0.0
2020-03-22,Hudson,New Jersey,126,29.0,1,0.007936499999999999,2020/03/22 22:06 EDT,40.740342299999995,-74.07410970000001,1.0
2020-03-22,Union,New Jersey,124,43.0,0,0.0,2020/03/22 22:06 EDT,40.69635,-74.26957,0.0
2020-03-22,Morris,New Jersey,119,55.0,1,0.008403399999999998,2020/03/22 22:06 EDT,40.862019000000004,-74.5442741,1.0
2020-03-22,Ocean,New Jersey,102,40.0,1,0.0098039,2020/03/22 22:06 EDT,39.90927429999999,-74.2969653,1.0
2020-03-22,Passaic,New Jersey,95,28.0,0,0.0,2020/03/22 22:06 EDT,40.86034,-74.12374,0.0
2020-03-22,Somerset,New Jersey,51,17.0,1,0.0196078,2020/03/22 22:06 EDT,40.49859,-74.52249,1.0
2020-03-22,Mercer,New Jersey,40,10.0,0,0.0,2020/03/22 22:06 EDT,40.2833191,-74.70157370000001,0.0
2020-03-22,Burlington,New Jersey,26,5.0,0,0.0,2020/03/22 22:06 EDT,40.07687,-74.85775,0.0
2020-03-22,Camden,New Jersey,22,7.0,1,0.0454545,2020/03/22 22:06 EDT,39.94525,-75.11913,1.0
2020-03-22,Hunterdon,New Jersey,16,2.0,0,0.0,2020/03/22 22:06 EDT,40.5672532,-74.9121792,0.0
2020-03-22,Sussex,New Jersey,12,6.0,0,0.0,2020/03/22 22:06 EDT,41.139345,-74.6906776,0.0
2020-03-22,Warren,New Jersey,9,4.0,0,0.0,2020/03/22 22:06 EDT,40.8573236,-74.997063,0.0
2020-03-22,Gloucester,New Jersey,8,2.0,0,0.0,2020/03/22 22:06 EDT,39.7172011,-75.1416437,0.0
2020-03-22,Atlantic,New Jersey,5,1.0,0,0.0,2020/03/22 22:06 EDT,39.4806564,-74.6726431,0.0
2020-03-22,Cape May,New Jersey,2,0.0,0,0.0,2020/03/22 22:06 EDT,38.93547,-74.92137,0.0
2020-03-22,Cumberland,New Jersey,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.3731149,-75.1106192,0.0
2020-03-22,Los Angeles,California,407,56.0,5,0.012284999999999999,2020/03/22 22:06 EDT,34.053490000000004,-118.24531999999999,5.0
2020-03-22,Santa Clara,California,302,39.0,10,0.0331126,2020/03/22 22:06 EDT,37.35579,-121.95508999999998,10.0
2020-03-22,San Diego,California,201,46.0,1,0.0049751000000000005,2020/03/22 22:06 EDT,32.71568,-117.16171000000001,1.0
2020-03-22,San Mateo,California,117,7.0,1,0.008546999999999999,2020/03/22 22:06 EDT,37.54704,-122.31485,1.0
2020-03-22,San Francisco,California,108,24.0,0,0.0,2020/03/22 22:06 EDT,37.777120000000004,-122.41963999999999,0.0
2020-03-22,Alameda,California,106,38.0,0,0.0,2020/03/22 22:06 EDT,37.76683,-122.2453,0.0
2020-03-22,Orange,California,95,17.0,0,0.0,2020/03/22 22:06 EDT,33.78787,-117.85071,0.0
2020-03-22,Contra Costa,California,61,10.0,1,0.016393400000000002,2020/03/22 22:06 EDT,37.9179373,-121.9259354,1.0
2020-03-22,Sacramento,California,53,0.0,3,0.0566038,2020/03/22 22:06 EDT,38.579440000000005,-121.49085,3.0
2020-03-22,Riverside,California,45,15.0,6,0.1333333,2020/03/22 22:06 EDT,33.98171,-117.37404,6.0
2020-03-22,San Joaquin,California,41,10.0,2,0.0487805,2020/03/22 22:06 EDT,37.9347956,-121.2713112,2.0
2020-03-22,Marin,California,38,0.0,0,0.0,2020/03/22 22:06 EDT,38.07188729999999,-122.7195348,0.0
2020-03-22,Ventura,California,30,5.0,1,0.0333333,2020/03/22 22:06 EDT,34.28082,-119.29231999999999,1.0
2020-03-22,San Luis Obispo,California,27,6.0,0,0.0,2020/03/22 22:06 EDT,35.285790000000006,-120.66275,0.0
2020-03-22,Sonoma,California,22,0.0,1,0.0454545,2020/03/22 22:06 EDT,38.29188,-122.45728000000001,1.0
2020-03-22,San Bernardino,California,17,7.0,0,0.0,2020/03/22 22:06 EDT,34.10524,-117.29411999999999,0.0
2020-03-22,Santa Cruz,California,15,0.0,0,0.0,2020/03/22 22:06 EDT,36.97424,-122.03098,0.0
2020-03-22,Solano,California,13,0.0,0,0.0,2020/03/22 22:06 EDT,38.277933600000004,-121.9272405,0.0
2020-03-22,Santa Barbara,California,13,4.0,0,0.0,2020/03/22 22:06 EDT,34.41938,-119.69905,0.0
2020-03-22,Placer,California,12,0.0,1,0.08333330000000001,2020/03/22 22:06 EDT,39.059135600000005,-120.75363279999999,1.0
2020-03-22,Tulare,California,12,0.0,0,0.0,2020/03/22 22:06 EDT,36.20649,-119.34305,0.0
2020-03-22,Monterey,California,11,0.0,1,0.0909091,2020/03/22 22:06 EDT,36.217146,-121.2390196,1.0
2020-03-22,Yolo,California,6,0.0,1,0.1666667,2020/03/22 22:06 EDT,38.73431,-121.81278999999999,1.0
2020-03-22,Fresno,California,6,0.0,0,0.0,2020/03/22 22:06 EDT,36.740840000000006,-119.78551999999999,0.0
2020-03-22,Imperial,California,6,2.0,0,0.0,2020/03/22 22:06 EDT,32.84748,-115.56952,0.0
2020-03-22,San Benito,California,5,0.0,1,0.2,2020/03/22 22:06 EDT,36.50506,-121.08332,1.0
2020-03-22,Stanislaus,California,5,0.0,0,0.0,2020/03/22 22:06 EDT,37.55932620000001,-120.9976619,0.0
2020-03-22,Kern,California,5,0.0,0,0.0,2020/03/22 22:06 EDT,35.3428164,-118.7299395,0.0
2020-03-22,Madera,California,3,0.0,0,0.0,2020/03/22 22:06 EDT,36.96205,-120.06398999999999,0.0
2020-03-22,Humboldt,California,2,0.0,0,0.0,2020/03/22 22:06 EDT,40.698798,-123.87371470000001,0.0
2020-03-22,Calaveras,California,2,0.0,0,0.0,2020/03/22 22:06 EDT,38.2047357,-120.55406550000001,0.0
2020-03-22,Siskiyou,California,2,0.0,0,0.0,2020/03/22 22:06 EDT,41.59256370000001,-122.54077720000001,0.0
2020-03-22,Yuba,California,2,2.0,0,0.0,2020/03/22 22:06 EDT,39.269183,-121.3512653,0.0
2020-03-22,Shasta,California,1,0.0,0,0.0,2020/03/22 22:06 EDT,40.598279999999995,-122.49095,0.0
2020-03-22,Nevada,California,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.2616,-121.0161,0.0
2020-03-22,Mendocino,California,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.4402406,-123.3912784,0.0
2020-03-22,Amador,California,1,0.0,0,0.0,2020/03/22 22:06 EDT,38.4460653,-120.65175500000001,0.0
2020-03-22,Mono,California,1,0.0,0,0.0,2020/03/22 22:06 EDT,37.937497799999996,-118.8838882,0.0
2020-03-22,Cook,Illinois,805,257.0,4,0.004968899999999999,2020/03/22 22:06 EDT,41.84014929999999,-87.8168232,4.0
2020-03-22,DuPage,Illinois,79,14.0,0,0.0,2020/03/22 22:06 EDT,41.851940500000005,-88.0856113,0.0
2020-03-22,Lake,Illinois,69,6.0,0,0.0,2020/03/22 22:06 EDT,42.3232765,-88.0035345,0.0
2020-03-22,Will,Illinois,21,9.0,1,0.047619,2020/03/22 22:06 EDT,41.4450565,-87.9786523,1.0
2020-03-22,Kane,Illinois,13,5.0,0,0.0,2020/03/22 22:06 EDT,41.9388756,-88.42863929999999,0.0
2020-03-22,McHenry,Illinois,12,1.0,0,0.0,2020/03/22 22:06 EDT,42.326209999999996,-88.26731,0.0
2020-03-22,McLean,Illinois,6,0.0,0,0.0,2020/03/22 22:06 EDT,40.4908761,-88.8473152,0.0
2020-03-22,Sangamon,Illinois,4,0.0,1,0.25,2020/03/22 22:06 EDT,39.75815789999999,-89.65888740000001,1.0
2020-03-22,Winnebago,Illinois,4,0.0,0,0.0,2020/03/22 22:06 EDT,42.265679999999996,-89.24139,0.0
2020-03-22,Kendall,Illinois,4,2.0,0,0.0,2020/03/22 22:06 EDT,41.590587899999996,-88.4288057,0.0
2020-03-22,St. Clair,Illinois,3,0.0,0,0.0,2020/03/22 22:06 EDT,38.469964700000006,-89.9274997,0.0
2020-03-22,Clinton,Illinois,3,0.0,0,0.0,2020/03/22 22:06 EDT,40.1536,-88.9645,0.0
2020-03-22,Peoria,Illinois,3,0.0,0,0.0,2020/03/22 22:06 EDT,40.69236,-89.58799,0.0
2020-03-22,Woodford,Illinois,2,0.0,0,0.0,2020/03/22 22:06 EDT,40.84437,-89.02781,0.0
2020-03-22,Madison,Illinois,2,0.0,0,0.0,2020/03/22 22:06 EDT,38.8300622,-89.9017802,0.0
2020-03-22,Kankakee,Illinois,2,0.0,0,0.0,2020/03/22 22:06 EDT,41.137714200000005,-87.8618176,0.0
2020-03-22,Champaign,Illinois,2,-1.0,0,0.0,2020/03/22 22:06 EDT,40.1142,-88.2435,0.0
2020-03-22,Cumberland,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.2733283,-88.2401682,0.0
2020-03-22,Whiteside,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,41.7553349,-89.9123168,0.0
2020-03-22,Jackson,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,37.785495000000004,-89.3810388,0.0
2020-03-22,Williamson,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,37.73016810000001,-88.92990909999999,0.0
2020-03-22,LaSalle,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,41.344007399999995,-88.88594640000001,0.0
2020-03-22,Washington,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,38.3522539,-89.4104915,0.0
2020-03-22,Adams,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.987796,-91.1844843,0.0
2020-03-22,Christian,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,39.5457761,-89.277251,0.0
2020-03-22,DeKalb,Illinois,1,0.0,0,0.0,2020/03/22 22:06 EDT,41.893556700000005,-88.7702903,0.0
2020-03-22,Wayne,Michigan,477,376.0,5,0.0104822,2020/03/22 22:06 EDT,42.28515,-83.3836,5.0
2020-03-22,Oakland,Michigan,277,48.0,2,0.0072201999999999995,2020/03/22 22:06 EDT,42.74214,-83.16174000000001,2.0
2020-03-22,Macomb,Michigan,140,19.0,1,0.007142900000000001,2020/03/22 22:06 EDT,42.69565,-82.92171,1.0
2020-03-22,Washtenaw,Michigan,35,6.0,0,0.0,2020/03/22 22:06 EDT,42.2532294,-83.83877629999999,0.0
2020-03-22,Kent,Michigan,22,1.0,1,0.0454545,2020/03/22 22:06 EDT,43.032162,-85.54929820000001,1.0
2020-03-22,Genesee,Michigan,14,7.0,0,0.0,2020/03/22 22:06 EDT,43.0217016,-83.7067548,0.0
2020-03-22,Ingham,Michigan,11,0.0,0,0.0,2020/03/22 22:06 EDT,42.5970924,-84.37353420000001,0.0
2020-03-22,Livingston,Michigan,8,2.0,0,0.0,2020/03/22 22:06 EDT,42.602918200000005,-83.911524,0.0
2020-03-22,St. Clair,Michigan,7,0.0,0,0.0,2020/03/22 22:06 EDT,42.83189,-82.50220999999999,0.0
2020-03-22,Monroe,Michigan,6,3.0,0,0.0,2020/03/22 22:06 EDT,41.916059999999995,-83.3979,0.0
2020-03-22,Ottawa,Michigan,6,4.0,0,0.0,2020/03/22 22:06 EDT,42.9607123,-85.9951657,0.0
2020-03-22,Midland,Michigan,5,2.0,0,0.0,2020/03/22 22:06 EDT,43.6468649,-84.3881103,0.0
2020-03-22,Berrien,Michigan,3,1.0,0,0.0,2020/03/22 22:06 EDT,41.954687,-86.4122229,0.0
2020-03-22,Charlevoix,Michigan,2,1.0,0,0.0,2020/03/22 22:06 EDT,45.31653,-85.26071999999999,0.0
2020-03-22,Clinton,Michigan,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.94365429999999,-84.6015142,0.0
2020-03-22,Eaton,Michigan,2,0.0,0,0.0,2020/03/22 22:06 EDT,42.5960749,-84.83832070000001,0.0
2020-03-22,Out of State,Michigan,2,1.0,0,0.0,2020/03/22 22:06 EDT,42.897886,-86.2110453,0.0
2020-03-22,Calhoun,Michigan,2,1.0,0,0.0,2020/03/22 22:06 EDT,42.2465365,-85.0055836,0.0
2020-03-22,Saginaw,Michigan,2,1.0,0,0.0,2020/03/22 22:06 EDT,43.3350249,-84.0531776,0.0
2020-03-22,Montcalm,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.3109547,-85.1525018,0.0
2020-03-22,Bay,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.7073289,-83.99203709999999,0.0
2020-03-22,Leelanau,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,44.9384907,-85.81182340000001,0.0
2020-03-22,Otsego,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.4606,-85.6964,0.0
2020-03-22,Jackson,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.24848239999999,-84.4234498,0.0
2020-03-22,Barry,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.595021,-85.3089725,0.0
2020-03-22,Wexford,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,44.338361799999994,-85.57838220000001,0.0
2020-03-22,Clare,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.9878737,-84.847831,0.0
2020-03-22,Allegan,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,42.5912512,-85.8881912,0.0
2020-03-22,Tuscola,Michigan,1,0.0,0,0.0,2020/03/22 22:06 EDT,43.464126799999995,-83.41682259999999,0.0
2020-03-22,Gladwin,Michigan,1,1.0,0,0.0,2020/03/22 22:06 EDT,43.9906941,-84.38823149999999,0.0
2020-03-22,Grand Traverse,Michigan,1,1.0,0,0.0,2020/03/22 22:06 EDT,44.668679299999994,-85.5604762,0.0
2020-03-22,Miami-Dade,Florida,227,58.0,0,0.0,2020/03/22 22:06 EDT,25.614182100000004,-80.5679083,0.0
2020-03-22,Broward,Florida,217,53.0,3,0.0138249,2020/03/22 22:06 EDT,26.152245399999998,-80.48705340000001,3.0
2020-03-22,Palm Beach,Florida,72,16.0,0,0.0,2020/03/22 22:06 EDT,26.70288,-80.03661,0.0
2020-03-22,Hillsborough,Florida,58,11.0,0,0.0,2020/03/22 22:06 EDT,27.930231,-82.3078553,0.0
2020-03-22,Duval,Florida,39,14.0,1,0.025641000000000004,2020/03/22 22:06 EDT,30.478440000000003,-81.62557,1.0
2020-03-22,Pinellas,Florida,38,9.0,0,0.0,2020/03/22 22:06 EDT,27.9313392,-82.7219403,0.0
2020-03-22,Alachua,Florida,35,10.0,0,0.0,2020/03/22 22:06 EDT,29.793090000000003,-82.49428,0.0
2020-03-22,Collier,Florida,33,5.0,0,0.0,2020/03/22 22:06 EDT,26.116255600000002,-81.3401333,0.0
2020-03-22,Orange,Florida,33,4.0,2,0.0606061,2020/03/22 22:06 EDT,41.33141,-74.35667,2.0
2020-03-22,Lee,Florida,26,9.0,2,0.07692310000000001,2020/03/22 22:06 EDT,26.579651600000002,-81.8246853,2.0
2020-03-22,Osceola,Florida,24,3.0,0,0.0,2020/03/22 22:06 EDT,28.068125800000004,-81.1451965,0.0
2020-03-22,Seminole,Florida,19,7.0,0,0.0,2020/03/22 22:06 EDT,28.717001399999997,-81.2363226,0.0
